sample_idx,avg_iou,pred_x1,pred_y1,pred_x2,pred_y2,gt_x1,gt_y1,gt_x2,gt_y2,pred_area,gt_area,size_ratio,error_type
581,0.7848759651184082,0.3157890737056732,0.16189715266227722,0.7216784358024597,0.8517814874649048,0.268297016620636,0.13059473037719727,0.7325270771980286,0.8737292289733887,0.28001669049263,0.34498536586761475,0.8116770106708934,good
71,0.7818029403686524,0.30249935388565063,0.17023353278636932,0.9301655888557434,0.8362370729446411,0.24744264781475067,0.12506389617919922,0.9588397145271301,0.851662278175354,0.41802793741226196,0.5168999433517456,0.808721190220363,good
40,0.7799710273742676,0.1494351327419281,0.18403716385364532,0.8898504376411438,0.7804874181747437,0.1716271936893463,0.208184152841568,0.8149775266647339,0.7552430033683777,0.44162091612815857,0.3519504964351654,1.2547813416978992,good
83,0.7761468172073365,0.22629030048847198,0.26003628969192505,0.8873218297958374,0.8079158067703247,0.21190857887268066,0.22148361802101135,0.886189341545105,0.8603580594062805,0.362165629863739,0.4307807385921478,0.8407191812877877,good
265,0.7731832981109619,0.5019604563713074,0.3113734722137451,0.8159229159355164,0.8317667245864868,0.5118640661239624,0.30332639813423157,0.8542078137397766,0.7769083380699158,0.16338394582271576,0.16212782263755798,1.0077477336383274,good
72,0.7683638453483581,0.30520471930503845,0.15969543159008026,0.9368443489074707,0.7939594984054565,0.25420406460762024,0.08081834018230438,0.9395620226860046,0.809974193572998,0.4006263017654419,0.49973273277282715,0.8016811297161158,good
88,0.7609545826911926,0.260393351316452,0.2670365869998932,0.7914289236068726,0.8675705790519714,0.29319047927856445,0.3058825135231018,0.8149778246879578,0.9086958765983582,0.3189048767089844,0.31454038619995117,1.0138757714446842,good
541,0.7593364477157593,0.1804439276456833,0.2088213413953781,0.723858118057251,0.7953605651855469,0.126972958445549,0.1783786118030548,0.6981083154678345,0.8343783617019653,0.31873372197151184,0.37466466426849365,0.85071732770374,good
38,0.7569745659828186,0.1734696328639984,0.2165251225233078,0.8684541583061218,0.782672107219696,0.1599743664264679,0.19309444725513458,0.8115248680114746,0.7621482610702515,0.3934634029865265,0.3707673251628876,1.0612138025206723,good
41,0.75643470287323,0.154514878988266,0.1901017427444458,0.8920563459396362,0.7923033833503723,0.16414639353752136,0.22966749966144562,0.8102299571037292,0.779283881187439,0.4441486597061157,0.3550981283187866,1.2507772479932213,good
542,0.7548059582710266,0.17502543330192566,0.22420497238636017,0.7139614820480347,0.8034261465072632,0.12259452044963837,0.18940554559230804,0.7039461135864258,0.854486346244812,0.31216317415237427,0.38664576411247253,0.8073621984943515,good
69,0.7489174962043762,0.24487487971782684,0.2314891517162323,0.8827268481254578,0.9077261686325073,0.19248732924461365,0.21432223916053772,0.9572571516036987,0.9168794751167297,0.4313390851020813,0.5372945070266724,0.8027982409294737,good
580,0.7467993855476379,0.3165982663631439,0.17061959207057953,0.7006340622901917,0.8453969955444336,0.25175657868385315,0.13059473037719727,0.7107567191123962,0.8735130429267883,0.25913867354393005,0.3409996032714844,0.7599383432056919,good
540,0.7456453204154968,0.18865889310836792,0.2151428908109665,0.736864447593689,0.8032674789428711,0.12904047966003418,0.17535138130187988,0.6936084032058716,0.8116758465766907,0.3224131464958191,0.3592483699321747,0.8974658578317001,good
89,0.7451056838035583,0.25891444087028503,0.26581934094429016,0.7578186988830566,0.880997359752655,0.29448533058166504,0.31943750381469727,0.7867807745933533,0.9383633732795715,0.30691492557525635,0.30469438433647156,1.0072877655543946,good
68,0.7417718887329101,0.20974621176719666,0.25584620237350464,0.8397049903869629,0.9574571847915649,0.1253037452697754,0.27595892548561096,0.9027339220046997,0.9721227884292603,0.44198596477508545,0.5412188172340393,0.8166492935960824,good
562,0.7417447209358216,0.28171059489250183,0.2933642864227295,0.6456871032714844,0.8386548161506653,0.22816219925880432,0.25513526797294617,0.6539595723152161,0.8745940923690796,0.19847294688224792,0.2637639343738556,0.7524643100028032,good
539,0.7402100443840027,0.19120799005031586,0.21879374980926514,0.7330161333084106,0.8093112707138062,0.12672969698905945,0.1764325201511383,0.6874056458473206,0.7846488952636719,0.31994718313217163,0.3410123288631439,0.9382276124702043,good
563,0.7398321509361268,0.2872340679168701,0.2910175621509552,0.6578163504600525,0.83195960521698,0.23825672268867493,0.2575133442878723,0.6708648204803467,0.874594509601593,0.20046354830265045,0.26695430278778076,0.7509283282165783,good
535,0.7396609544754028,0.17172253131866455,0.2214316576719284,0.6815553307533264,0.7634772062301636,0.09851358830928802,0.2095136195421219,0.6551756262779236,0.7120002508163452,0.27635258436203003,0.27971524000167847,0.9879782894931708,good
73,0.7391288995742797,0.31052225828170776,0.1733466535806656,0.9291839599609375,0.7861461043357849,0.2573690712451935,0.07800500094890594,0.9366847276687622,0.8023017048835754,0.3791155517101288,0.49202609062194824,0.7705192040342936,good
43,0.7371279120445251,0.1613558828830719,0.1939191222190857,0.9029121398925781,0.8069412112236023,0.17939594388008118,0.2601025104522705,0.8253356218338013,0.8232738375663757,0.454590380191803,0.36377471685409546,1.2496480902330886,good
42,0.7369276881217957,0.1494135558605194,0.19488152861595154,0.8931007385253906,0.8049522638320923,0.16687984764575958,0.2549872100353241,0.8138265609741211,0.8094630241394043,0.4537017345428467,0.35871630907058716,1.2647926037106068,good
1151,0.7297652959823608,0.541090190410614,0.5895019173622131,0.6239743828773499,0.7133103609085083,0.5491459965705872,0.5888016819953918,0.6236003041267395,0.6936174631118774,0.010261762887239456,0.007803986314684153,1.3149386061749875,good
538,0.7285291075706481,0.19185681641101837,0.21839013695716858,0.7204930186271667,0.7965308427810669,0.12028374522924423,0.1824866682291031,0.6801082491874695,0.7608652710914612,0.30562612414360046,0.3237905502319336,0.9439006911247971,good
1150,0.7283745765686035,0.529573380947113,0.589738130569458,0.6149507761001587,0.714961051940918,0.5399495363235474,0.5912653207778931,0.6135218739509583,0.7010083198547363,0.010691206902265549,0.008074048906564713,1.3241444318689872,good
91,0.7271125555038452,0.2575930953025818,0.24942083656787872,0.7881202101707458,0.8808159828186035,0.33476656675338745,0.2828647196292877,0.7977141737937927,0.9345264434814453,0.3349722623825073,0.30168524384498596,1.1103369131127445,good
537,0.7260963082313537,0.18387702107429504,0.21302282810211182,0.7093018293380737,0.7847186326980591,0.11031093448400497,0.1857299953699112,0.6712298393249512,0.7396761178970337,0.30038318037986755,0.3107188642024994,0.9667362203799253,good
536,0.7256052851676941,0.1757510006427765,0.21694162487983704,0.6950463652610779,0.7825729846954346,0.10410811752080917,0.19481083750724792,0.6625946760177612,0.7267030477523804,0.2937297523021698,0.297054648399353,0.9888071231502382,good
44,0.7246583700180054,0.1799241602420807,0.18796665966510773,0.908340334892273,0.7955483794212341,0.21147719025611877,0.2583122253417969,0.8579923510551453,0.837340235710144,0.44257238507270813,0.374350368976593,1.1822410814836963,good
543,0.7245918035507202,0.17464084923267365,0.23051568865776062,0.7268601655960083,0.8030401468276978,0.1075134426355362,0.19805416464805603,0.7089325189590454,0.8683244585990906,0.31615906953811646,0.40311336517333984,0.7842931960396976,good
82,0.7237776279449463,0.20884649455547333,0.2652519643306732,0.8601983189582825,0.8024980425834656,0.17479218542575836,0.20971889793872833,0.8664803504943848,0.8649614453315735,0.34993621706962585,0.4532235264778137,0.7721051459731669,good
45,0.7202428221702576,0.22443075478076935,0.19947588443756104,0.9221285581588745,0.8131600618362427,0.26729562878608704,0.2647061049938202,0.89741051197052,0.8583119511604309,0.42816612124443054,0.3740399181842804,1.1447070230442182,good
74,0.7189408421516419,0.3214341998100281,0.18686315417289734,0.9226316213607788,0.8033130764961243,0.2527654767036438,0.10639361292123795,0.936684787273407,0.8365730047225952,0.3706081211566925,0.4993837773799896,0.7421308779814256,good
559,0.7162993907928467,0.2724699378013611,0.2595386505126953,0.6227938532829285,0.8448680639266968,0.20797297358512878,0.2108108252286911,0.6180810928344727,0.8743780255317688,0.2050548940896988,0.27213430404663086,0.753506232182188,good
80,0.7162163853645325,0.1880587637424469,0.23139698803424835,0.8429856300354004,0.8072001338005066,0.11724734306335449,0.16035833954811096,0.8335359692573547,0.8567774891853333,0.37710899114608765,0.49883708357810974,0.7559762566991244,good
37,0.7123223781585694,0.21513321995735168,0.21715298295021057,0.8548017740249634,0.795946478843689,0.16184468567371368,0.17672638595104218,0.80030357837677,0.7882353067398071,0.37023603916168213,0.3904232978820801,0.948293918857027,good
558,0.7108956098556518,0.2716014087200165,0.23436729609966278,0.6190553307533264,0.84245365858078,0.20104046165943146,0.18464860320091248,0.607986569404602,0.8743780851364136,0.21128198504447937,0.2806827127933502,0.752743134558606,good
560,0.7093535184860229,0.2786908745765686,0.2852751314640045,0.6350205540657043,0.8451387286186218,0.21368920803070068,0.2343786209821701,0.6290270090103149,0.8745942115783691,0.19949600100517273,0.2659057378768921,0.75025083173472,good
90,0.7052541255950928,0.25107380747795105,0.2585861086845398,0.7488107681274414,0.890664279460907,0.3065696656703949,0.31406664848327637,0.7808824777603149,0.9514066576957703,0.3146086633205414,0.30229854583740234,1.040721722458302,good
62,0.705105209350586,0.180149644613266,0.18650349974632263,0.8155006170272827,0.973469078540802,0.11839844286441803,0.2508949935436249,0.9225862622261047,0.9971869587898254,0.49999934434890747,0.6001589298248291,0.8331115634567736,good
561,0.7024173855781555,0.2816215455532074,0.298422247171402,0.6331276893615723,0.835856556892395,0.2190406322479248,0.24929749965667725,0.6407028436660767,0.8745940923690796,0.18891146779060364,0.2636639475822449,0.7164857748770387,good
556,0.7003944993019104,0.2578555643558502,0.18248996138572693,0.608810544013977,0.82514488697052,0.18875671923160553,0.14183804392814636,0.5912026166915894,0.8741623163223267,0.22554293274879456,0.2947208881378174,0.7652763744500056,good
266,0.6997141122817994,0.4962102472782135,0.3131662905216217,0.7951446771621704,0.8411045074462891,0.5118640661239624,0.30332639813423157,0.8542078137397766,0.7769083380699158,0.15781891345977783,0.16212782263755798,0.9734227653978129,good
98,0.6989286541938782,0.26185041666030884,0.18614257872104645,0.850928783416748,0.8122273683547974,0.322250634431839,0.1664963960647583,0.7522536516189575,0.8076727986335754,0.36881300806999207,0.27570778131484985,1.3376953175246762,good
557,0.6977978944778442,0.2704640030860901,0.20364849269390106,0.6115103363990784,0.8309592008590698,0.19520266354084015,0.161946102976799,0.599108099937439,0.8741621971130371,0.2139420062303543,0.2876679599285126,0.7437116260132701,good
99,0.695401930809021,0.29454416036605835,0.16447857022285461,0.848702609539032,0.8209943771362305,0.352461576461792,0.14629167318344116,0.7518220543861389,0.8217393755912781,0.3638137876987457,0.2697471082210541,1.3487217345833613,good
1152,0.6952564239501953,0.5494951605796814,0.5878133177757263,0.6298736929893494,0.7100400924682617,0.5580906271934509,0.5865619778633118,0.631411075592041,0.6868985891342163,0.009824409149587154,0.007356725167483091,1.3354324004125215,good
97,0.6948945760726929,0.24267050623893738,0.21407575905323029,0.8487903475761414,0.8193480372428894,0.30671361088752747,0.17928417026996613,0.7572887539863586,0.8053708076477051,0.3668675720691681,0.28209906816482544,1.30049196708021,good
132,0.6934580445289612,0.29830995202064514,0.17675504088401794,0.7171300649642944,0.6989514231681824,0.35591423511505127,0.20000000298023224,0.7161446809768677,0.7539644241333008,0.21870635449886322,0.19955486059188843,1.0959710720659503,good
81,0.6933356285095215,0.20577743649482727,0.2584274411201477,0.8456575274467468,0.8050155639648438,0.1358056366443634,0.19411805272102356,0.8411605954170227,0.8670075535774231,0.3497508466243744,0.47462591528892517,0.7368979134050572,good
95,0.6929022669792175,0.2540906071662903,0.22612407803535461,0.8788735270500183,0.8354479074478149,0.3402332663536072,0.19130471348762512,0.8067773580551147,0.8350378274917603,0.3806951344013214,0.30032989382743835,1.2675898810794333,good
101,0.6903663992881774,0.34395265579223633,0.1654723435640335,0.8051359057426453,0.864645779132843,0.38454297184944153,0.11867000162601471,0.7315378189086914,0.8818416595458984,0.3224470913410187,0.26481664180755615,1.217623972345903,good
579,0.6895056128501892,0.3151082992553711,0.18406830728054047,0.6809723377227783,0.8357445597648621,0.23606733977794647,0.13275694847106934,0.6882567405700684,0.873729407787323,0.2384248971939087,0.33505988121032715,0.7115889145923806,good
46,0.6884798109531403,0.26865190267562866,0.21114091575145721,0.9040497541427612,0.8256279826164246,0.32872453331947327,0.25728946924209595,0.9323688745498657,0.8790280222892761,0.39044374227523804,0.3753089904785156,1.040326110433501,good
92,0.6874420285224915,0.2569313645362854,0.23184001445770264,0.8216232061386108,0.8479620218276978,0.3590792119503021,0.2329925000667572,0.8148338198661804,0.9012781381607056,0.3479190766811371,0.30457425117492676,1.142312836160651,good
1148,0.6863127171993255,0.5113924741744995,0.5854598879814148,0.6023508906364441,0.7176918387413025,0.5221863985061646,0.5946249961853027,0.593113124370575,0.7131026983261108,0.012027609162032604,0.008403235115110874,1.4313069903761593,good
555,0.6846460938453675,0.24934187531471252,0.17445841431617737,0.5974586606025696,0.8131035566329956,0.17245937883853912,0.1297300159931183,0.5870676636695862,0.8741623163223267,0.22232310473918915,0.3086478114128113,0.720313238968138,good
133,0.6838878870010376,0.2715260982513428,0.17666061222553253,0.6887410879135132,0.6850882768630981,0.3433980941772461,0.18439888954162598,0.6898179650306702,0.726087212562561,0.21212364733219147,0.1876516044139862,1.1304121166170071,good
94,0.6833849906921386,0.2660748362541199,0.22904792428016663,0.8735419511795044,0.8511263132095337,0.3628195524215698,0.2002561092376709,0.8261987566947937,0.8580554723739624,0.3778921961784363,0.3048105537891388,1.2397608661537807,good
93,0.6822296380996704,0.2659403383731842,0.22486965358257294,0.8525531888008118,0.850662350654602,0.37044423818588257,0.2058825045824051,0.8257671594619751,0.8769813776016235,0.36709800362586975,0.3055666983127594,1.2013678377024275,good
564,0.6778070330619812,0.3069401979446411,0.30907541513442993,0.6714738607406616,0.8181045651435852,0.249081090092659,0.25729691982269287,0.6885000467300415,0.8748105764389038,0.1855582594871521,0.2713472247123718,0.6838406388119279,good
1149,0.6768372654914856,0.5186044573783875,0.587816596031189,0.6088467836380005,0.72083580493927,0.5306270718574524,0.5930569767951965,0.6028136014938354,0.7077275514602661,0.012003962881863117,0.008277670480310917,1.4501619640955117,good
100,0.6757965803146362,0.3126486837863922,0.16527162492275238,0.8332684636116028,0.8456673622131348,0.3777814209461212,0.12992332875728607,0.7480818629264832,0.8485935926437378,0.3542274534702301,0.2661239206790924,1.3310620577297823,good
96,0.6738526582717895,0.2312515527009964,0.22614125907421112,0.8666465878486633,0.8255019187927246,0.31347501277923584,0.18414361774921417,0.7768540382385254,0.8138105273246765,0.3808307945728302,0.2917744517326355,1.3052232377144541,good
36,0.6666959285736084,0.25106552243232727,0.2194657027721405,0.8345643877983093,0.8122638463973999,0.18184158205986023,0.1698211133480072,0.7834717035293579,0.8332480192184448,0.34589701890945435,0.39913758635520935,0.8666109901301704,good
102,0.6657906532287597,0.32920801639556885,0.18265533447265625,0.7764180898666382,0.8860217928886414,0.3703005909919739,0.1209716647863388,0.7039164304733276,0.916368305683136,0.31455257534980774,0.2653568983078003,1.185394377744584,good
67,0.6648111939430237,0.20702925324440002,0.2758156955242157,0.782004177570343,0.9854518175125122,0.0691976547241211,0.30997416377067566,0.8190062642097473,0.9976984262466431,0.408022940158844,0.5156615376472473,0.7912611478073114,good
1060,0.6645701050758361,0.2876521944999695,0.22877684235572815,0.7436466217041016,0.8726762533187866,0.3230123221874237,0.12295639514923096,0.6867161393165588,0.8506157994270325,0.29361456632614136,0.2646524906158447,1.1094343591586917,good
267,0.6640222668647766,0.49166011810302734,0.31478941440582275,0.7856224775314331,0.8441198468208313,0.5118640661239624,0.30332639813423157,0.8542078137397766,0.7769083380699158,0.15560322999954224,0.16212782263755798,0.9597564900837429,good
115,0.6632397651672364,0.26788073778152466,0.24424400925636292,0.7184308767318726,0.8404590487480164,0.34929656982421875,0.22276222705841064,0.6780210733413696,0.8792839050292969,0.26862475275993347,0.2158147692680359,1.2447005071571773,good
61,0.6629949092864991,0.19187116622924805,0.2168634682893753,0.8248311877250671,0.9481986165046692,0.12990733981132507,0.29155999422073364,0.9247442483901978,0.9971869587898254,0.4629059135913849,0.5608583092689514,0.8253526888007736,good
55,0.6601667881011963,0.1931842565536499,0.22833609580993652,0.834941029548645,0.8610905408859253,0.15019187331199646,0.26879778504371643,0.8431743383407593,0.8409208059310913,0.4060744643211365,0.396471232175827,1.0242217628063632,good
53,0.6591481149196625,0.16148260235786438,0.1917235553264618,0.8135143518447876,0.7759398221969604,0.0919276624917984,0.12787722051143646,0.7485132813453674,0.740920901298523,0.38092756271362305,0.4025156497955322,0.9463670863657714,good
1061,0.6591373562812806,0.2854756712913513,0.23448434472084045,0.7454090714454651,0.8797754049301147,0.32653969526290894,0.12362833321094513,0.6870940327644348,0.8541991114616394,0.2967909276485443,0.2634104788303375,1.1267240732655404,good
114,0.6591107964515686,0.26055899262428284,0.23673613369464874,0.730439305305481,0.830059826374054,0.3526054620742798,0.21560139954090118,0.689386248588562,0.8462913632392883,0.2787911295890808,0.212404265999794,1.3125495774616467,good
79,0.6580828547477722,0.20935297012329102,0.22400136291980743,0.820705235004425,0.80023193359375,0.1284686028957367,0.1450127810239792,0.8487852811813354,0.8624038696289062,0.3522798717021942,0.5167487263679504,0.6817237348183683,good
52,0.6577519834041595,0.19755585491657257,0.1888551414012909,0.823491096496582,0.7772117853164673,0.12228250503540039,0.1120205670595169,0.7603099942207336,0.773657500743866,0.36827313899993896,0.42214256525039673,0.8723904417965889,good
112,0.6571311950683594,0.2227121889591217,0.20367464423179626,0.7052198648452759,0.8057247400283813,0.32872438430786133,0.1718672215938568,0.6757193803787231,0.7930944561958313,0.29049378633499146,0.21556274592876434,1.3476066334346524,good
1186,0.6568044066429138,0.10007729381322861,0.26193365454673767,0.6475083827972412,0.7980526089668274,0.08424641191959381,0.21666666865348816,0.7397260665893555,0.7591325044631958,0.29348820447921753,0.355575293302536,0.825389755720478,good
1185,0.6558607697486878,0.09650874137878418,0.24938049912452698,0.6209851503372192,0.7934033274650574,0.04584750160574913,0.20821943879127502,0.7019692659378052,0.7228310704231262,0.28532713651657104,0.3376478850841522,0.845043458351468,good
1147,0.6557254314422607,0.50608229637146,0.5838027000427246,0.5976038575172424,0.7175517678260803,0.5158875584602356,0.5966405272483826,0.5839167237281799,0.7164619565010071,0.012240923941135406,0.008151351474225521,1.5017048375157256,good
76,0.6550248980522155,0.31232500076293945,0.19556348025798798,0.8956068754196167,0.7954026460647583,0.24341437220573425,0.11099722236394882,0.9451726675033569,0.857545018196106,0.3498753011226654,0.5238960981369019,0.6678333783490744,good
116,0.6547316312789917,0.2754133939743042,0.2541416883468628,0.7181736826896667,0.8544796705245972,0.3445492386817932,0.22531971335411072,0.6653612852096558,0.9097186326980591,0.26580581068992615,0.21956340968608856,1.2106106890485564,good
103,0.6537513017654419,0.2998054623603821,0.20009025931358337,0.7388203144073486,0.8948343992233276,0.344980925321579,0.13375943899154663,0.6729860901832581,0.9421994090080261,0.30500298738479614,0.26517248153686523,1.1502060304941315,good
544,0.6527941584587097,0.18987330794334412,0.24909301102161407,0.738288938999176,0.7917572855949402,0.0801485925912857,0.21145972609519958,0.7140404582023621,0.8745946884155273,0.29760560393333435,0.4203558564186096,0.7079849118052136,good
54,0.6521596908569336,0.1617206335067749,0.21421384811401367,0.8156701922416687,0.8092626333236694,0.12055625766515732,0.1818414032459259,0.7889384031295776,0.7772377729415894,0.38913190364837646,0.3979523479938507,0.9778354257992453,good
1154,0.6493864893913269,0.5650144815444946,0.5840680003166199,0.6404052376747131,0.6971527338027954,0.573586106300354,0.5818589329719543,0.6452689170837402,0.6750283241271973,0.008525543846189976,0.006678643636405468,1.2765382179874076,good
1153,0.6488347053527832,0.5583086013793945,0.5877643823623657,0.6356403827667236,0.707736611366272,0.5669091939926147,0.5843222141265869,0.638465940952301,0.6801794767379761,0.009277665987610817,0.006859234068542719,1.3525804623229467,good
131,0.6476518750190735,0.3321254849433899,0.18753652274608612,0.742497980594635,0.701788067817688,0.37878841161727905,0.22352942824363708,0.7521101236343384,0.8033252954483032,0.21103468537330627,0.21645037829875946,0.9749795173932286,good
75,0.6475346446037292,0.3239380717277527,0.19615353643894196,0.8978044390678406,0.7909030318260193,0.2527654767036438,0.11304333060979843,0.9421515464782715,0.8557547330856323,0.34130674600601196,0.5120149254798889,0.6665953061546405,good
503,0.6458822727203369,0.08729946613311768,0.24469320476055145,0.6372395753860474,0.756971538066864,0.001100781257264316,0.16751444339752197,0.5953032374382019,0.7225052714347839,0.28172239661216736,0.32977691292762756,0.8542817449261337,good
268,0.645707881450653,0.48979121446609497,0.3136093020439148,0.7765876054763794,0.8394824266433716,0.5118640661239624,0.30332639813423157,0.8542078137397766,0.7769083380699158,0.15081851184368134,0.16212782263755798,0.930244478647203,good
501,0.6443188548088074,0.09043563902378082,0.2761639654636383,0.619045615196228,0.715507447719574,0.001100781257264316,0.18551833927631378,0.5975048542022705,0.7264191508293152,0.23224134743213654,0.3225954473018646,0.719915142555684,good
546,0.6442948400974273,0.16692011058330536,0.2580316960811615,0.7335642576217651,0.8123906850814819,0.030770156532526016,0.23026999831199646,0.7123376727104187,0.8745943903923035,0.3141242563724518,0.4391505718231201,0.7152996637767647,good
66,0.6432401061058044,0.18311001360416412,0.2587692141532898,0.7567476630210876,0.9764108657836914,0.032081250101327896,0.3061380386352539,0.7843354940414429,0.9976984262466431,0.41166627407073975,0.5202292203903198,0.7913170924191321,good
113,0.6429066181182861,0.22963085770606995,0.20938634872436523,0.7331916093826294,0.7982274889945984,0.342535138130188,0.1946294605731964,0.6888107061386108,0.8071611523628235,0.2965173125267029,0.21210475265979767,1.397975805861821,good
545,0.6422102808952331,0.18008913099765778,0.2571980953216553,0.7390204668045044,0.7995636463165283,0.053999997675418854,0.22767555713653564,0.7154998779296875,0.8748105764389038,0.3031451106071472,0.4280797243118286,0.7081510601663662,good
56,0.6416862070560455,0.24078933894634247,0.2564567029476166,0.8489781618118286,0.9087791442871094,0.15450766682624817,0.36751890182495117,0.870508074760437,0.910741925239563,0.39673519134521484,0.3889479339122772,1.0200213364154131,good
77,0.6408481597900391,0.2988733649253845,0.20856384932994843,0.8616575002670288,0.80663001537323,0.2088875025510788,0.1406649947166443,0.9195653200149536,0.8831202387809753,0.33658215403556824,0.5276464819908142,0.6378932969772512,good
110,0.6386807680130004,0.2140340507030487,0.23320189118385315,0.6580176949501038,0.7879968881607056,0.30901533365249634,0.14577999711036682,0.6489609479904175,0.78439861536026,0.24631991982460022,0.21709558367729187,1.1346150651813798,good
549,0.6370225310325622,0.134328693151474,0.19234830141067505,0.6284810900688171,0.8094159960746765,0.000608125003054738,0.1727563887834549,0.6651486158370972,0.8739455342292786,0.30492547154426575,0.4659685790538788,0.6543906290063561,good
126,0.6364761471748352,0.36754000186920166,0.24428892135620117,0.8237770199775696,0.7153213024139404,0.39878517389297485,0.2601025104522705,0.8103739023208618,0.8657291531562805,0.21490241587162018,0.24926909804344177,0.8621301940690929,good
134,0.6363701105117798,0.2679191827774048,0.1831507384777069,0.6825100183486938,0.6756628751754761,0.33850687742233276,0.19846555590629578,0.6680948138237,0.7424553036689758,0.20419101417064667,0.1792924702167511,1.1388711077704217,good
547,0.6359610617160797,0.15545649826526642,0.23990163207054138,0.7199249267578125,0.8095226287841797,0.011554061435163021,0.21362140774726868,0.7002972364425659,0.8743780255317688,0.32153305411338806,0.45509159564971924,0.7065238233071431,good
554,0.6345293283462524,0.241368368268013,0.1737140715122223,0.5869601964950562,0.7963241338729858,0.1497160941362381,0.12540583312511444,0.5876757502555847,0.8739460706710815,0.21516896784305573,0.32783043384552,0.6563422599881238,good
565,0.6341717958450317,0.3177937865257263,0.31885042786598206,0.6724448204040527,0.804442286491394,0.2597837448120117,0.25881028175354004,0.7051622271537781,0.874594509601593,0.17221565544605255,0.27425703406333923,0.6279352361342886,good
63,0.6336624622344971,0.21904602646827698,0.17755308747291565,0.7738538384437561,0.9756572842597961,0.1022859439253807,0.22480805218219757,0.8628836870193481,0.9969310760498047,0.44279441237449646,0.5872750282287598,0.7539813393904702,good
502,0.632660698890686,0.08680374175310135,0.2574850916862488,0.6342267990112305,0.7457722425460815,0.001100781257264316,0.17690777778625488,0.5986056327819824,0.7225052714347839,0.2672996520996094,0.32599714398384094,0.8199447664880736,good
